name,state,date_acquired,book_value,investment_income,ownership_pct
AA GP Solutions Fund Wilmington,DE,07/29/2021,0,0,33.89
Access Holdings Fund II Baltimore,MD,09/21/2023,0,0,1.2
Apollo Investment Fund IX Purchase,NY,03/14/2019,0,0,0.08
Apollo Natural Resources Partn II New York,NY,09/28/2016,0,0,0.71
Arlington Capital Partners V Chevy Chase,MD,08/23/2019,0,0,0.66
Arlington Capital Partners VI Chevy Chase,MD,05/24/2023,0,0,0.34
Arsenal Capital Partners V New York,NY,07/16/2019,0,0,1.29
Aterian Investment Partners II New York,NY,02/07/2014,0,0,2.07
Aurora Equity Partners V Los Angeles,CA,06/09/2016,0,0,1.59
Aurora Equity Partners VI Los Angeles,CA,04/30/2021,0,0,1.0
Calera Capital Partners VI San Francisco CA Calera Capital Investors,VI,11/02/2022,0,0,2.68
Catterton Partners VII Greenwich,CT,03/18/2013,0,0,0.89
Catterton Partners X Greenwich,CT,03/27/2023,0,0,0.384
Centre Capital Investors VII New York,NY,05/29/2018,0,0,2.62
Clearlake Capital Partners VII Santa Monica,CA,04/25/2022,0,0,0.6
Frazier Healthcare Growth Buyout Fund X Seattle,WA,06/10/2021,0,0,0.43
Graham Partners IV Newtown Square,PA,04/20/2016,0,0,1.63
E03 000000-00-0 Graham Partners V Newtown Square,PA,11/05/2019,0,0,2.43
Graham Partners VI Newtown Square,PA,09/20/2023,0,0,0.9
HGC 2025 Raleigh,NC,04/09/2025,0,0,0.0
HGC 2025 II Raleigh,NC,04/09/2025,0,0,0.0
Insight Partners XII New York,NY,08/26/2021,0,0,0.06
Insight Partners XIII New York,NY,09/12/2024,0,0,0.08
Jade Equity Investors Los Angeles,CA,04/14/2020,0,0,0.2
KKR North America Fund XIII New York,NY,05/04/2022,0,0,0.03
LGP Sage PC Coinvest Los Angeles,CA,01/27/2025,0,0,0.0
Leeds Equity Partners VI New York NY Leeds Equity Associates,VI,06/01/2017,0,0,1.2
Leeds Equity Partners VII New York,NY,09/07/2021,0,0,1.18
Leeds Equity Partners VIII New York,NY,05/20/2025,0,0,0.74
Levine Leichtman Capital Part VII Beverly Hills,CA,08/29/2023,0,0,0.5
LittleJohn Fund V Greenwich,CT,07/02/2014,0,0,0.49
Lovell Minnick Equity Partners VI Radnor PA Lovell Minnick Equity Advisors,VI,01/12/2024,0,0,3.0
Madison Dearborn Cap Partners VIII Chicago,IL,11/19/2020,0,0,0.79
Marlin Equity V Hermosa Beach,CA,02/20/2018,0,0,0.17
Marlin Heritage II Hermosa Beach,CA,10/23/2017,0,0,0.13
Marlin Heritage III Hermosa Beach,CA,12/28/2022,0,0,0.33
MidOcean Partners V New York,NY,05/21/2018,0,0,1.25
MidOcean Partners VI New York,NY,08/23/2022,0,0,1.13
Motive Capital Fund II-A Wilmington,DE,08/06/2021,0,0,21.5
NOVA Infrastructure Fund I Wilmington,DE,05/26/2021,0,0,21.89
NOVA Infrastructure GP I Wilmington,DE,05/31/2021,0,0,2.2
NOVA Infrastructure GP II Wilmington,DE,12/23/2024,0,0,0.034
