name,state,date_acquired,book_value,investment_income,ownership_pct
"Desig- Originally Type and Actual Cost at Time of Additional Investment Amount of Commitment for Percentage of Accel India V, L.P George Town, Grand Cayman CYM. Accel",,11/07/2016,0,0,0.39
"Accomplice Fund I, L.P Cambridge",MA,03/10/2015,0,0,2.31
"Accomplice Fund II, L.P Cambridge",DE,01/10/2018,0,0,3.55
Advent Latin American Private Equity Fund V-D Limited Partnership Mexico City MEX. Advent,,07/23/2009,0,0,3.33
AEA Mezzanine Fund III LP New York,NY,03/15/2013,0,0,1.24
AEA Mezzanine Fund IV LP New York,NY,04/01/2018,0,0,0.1
"Affinity Asia Pacific Fund III (No.2) L.P George Town, Grand Cayman CYM. Affinity Asia Pacific",,01/02/2007,0,0,13.59
Affinity Asia Pacific Fund IV (NO.2) L.P Singapore SGP. Affinity Asia Pacific,,03/20/2013,0,0,0.95
"AH Parallel Fund V, L.P Menlo Park",CA,05/31/2016,0,0,0.28
"AH Parallel Fund V-Q, L.P Menlo Park",CA,05/31/2016,0,0,0.67
"American Industrial Partners Capital Fund IV, L.P San Francisco",CA,04/25/2008,0,0,4.36
"American Industrial Partners Capital Fund V, L.P New York",NY,12/19/2011,0,0,1.94
"American Securities Partners VII, L.P New York",NY,12/10/2014,0,0,0.5
"Andreessen Horowitz Fund V, L.P Menlo Park",CA,05/31/2016,0,0,0.28
"Andreessen Horowitz Fund V-Q, L.P Menlo Park",CA,05/31/2016,0,0,0.69
"Arlington Capital Partners III, L.P Chevy Chase",MD,02/02/2010,0,0,3.99
"Arlington Capital Partners IV, L.P Chevy Chase",MD,07/28/2016,0,0,2.11
Arsenal Capital Partners Fund IV LP New York,NY,09/03/2015,0,0,0.66
"Audax Mezzanine Fund II, L.P New York",NY,06/17/2005,0,0,2.2
"Audax Mezzanine Fund III, L.P New York",NY,12/10/2009,0,0,2.09
"Audax Private Equity Fund VI, L.P Boston",MA,08/03/2018,0,0,0.86
