name,state,date_acquired,book_value,investment_income,ownership_pct
p002360 ML Hudson River Waterfront - MTL Whippany,NJ,12/01/2021,0,0,100.0
ADVENT INTERNATIONAL GPE X-A SCSP Boston,MA,04/28/2022,0,0,0.06
ADVENT INTERNATIONAL GPE X-D SCSP Boston,MA,04/28/2022,0,0,0.24
"APOLLO IMPACT MISSION FUND, L.P. New York",NY,07/08/2021,0,0,0.63
"APOLLO INFRASTRUCTURE OPPORTUNITIES FUND II, L.P. New York",NY,06/01/2021,0,0,1.73
"Accel India VI, L.P. Bangalore",IND,11/11/2019,0,0,0.19
"Accel London VI, L.P. London",GBR,05/06/2019,0,0,0.15
Accel London VII L.P. London,GBR,06/15/2021,0,0,0.11
"Accion Quona Inclusion Fund, L.P. Washington",DC,07/26/2018,0,0,1.79
Affinity Asia Pacific Fund V L.P. Hong Kong,CHN,01/15/2018,0,0,0.21
Alchemy Special Opportunities Fund IV L.P. London,GBR,01/05/2018,0,0,0.52
Altor Fund V (No. 1) AB Stockholm,SWE,12/17/2018,0,0,0.23
Altor Fund VI (No. 1) AB Stockholm,SWE,09/30/2022,0,0,0.59
"E03 American Industrial Partners Capital Fund VII, L.P. New York",NY,03/26/2019,0,0,0.09
"Andreessen Horowitz Fund VII, L.P. Menlo Park",CA,11/17/2020,0,0,0.13
"Andreessen Horowitz Fund VIII, L.P. Menlo Park",CA,11/30/2021,0,0,0.1
"Andreessen Horowitz LSV Fund III, L.P. Menlo Park",CA,11/30/2021,0,0,0.1
"Andreessen Horowitz Seed Fund I, L.P. Menlo Park",CA,07/23/2021,0,0,0.08
"Apollo Investment Fund X, L.P. New York",NY,07/22/2022,0,0,0.07
"Arctos Sports Partners Fund I, LP New York",NY,08/05/2021,0,0,0.13
"Arctos Sports Partners Fund II, LP New York",NY,05/03/2022,0,0,0.18
"Arlington Capital Partners V, L.P. Chevy Chase",MD,04/29/2019,0,0,0.56
"Arlington Capital Partners VI, L.P. Chevy Chase",MD,05/01/2022,0,0,0.17
Arsenal Capital Partners Growth LP New York,NY,10/21/2021,0,0,0.96
"Audax Private Equity Fund VI, L.P. Boston",MA,08/03/2018,0,0,0.12
"Audax Private Equity Fund VII (Guidepoint Co-Invest), L.P. Boston",MA,08/09/2023,0,0,0.05
"Audax Private Equity Fund VII-A, L.P. Boston",MA,04/15/2022,0,0,0.06
"BDCM Opportunity Fund III, L.P. Greenwich",CT,11/06/2009,0,0,0.51
"BGH Capital Offshore Fund I, L.P. Melbourne",AUS,05/15/2018,0,0,0.61
"BVP Forge Institutional, L.P. Larchmont",NY,06/24/2022,0,0,0.15
"Bayview Opportunity Fund Domestic VII, L.P. Coral Gables",FL,01/19/2023,0,0,0.23
Bessemer Venture Partners X Institutional L.P. Larchmont,NY,10/15/2018,0,0,0.13
"Bessemer Venture Partners XI Institutional, L.P. Larchmont",NY,02/19/2021,0,0,0.15
"Blue Sea Capital Fund III, LP Palm Beach",FL,07/29/2022,0,0,0.8
"Bond Capital Fund I, LP San Francisco",CA,04/15/2019,0,0,0.14
"Bond Capital Fund II, LP San Francisco",CA,01/15/2021,0,0,0.29
"Bond III, L.P. San Francisco",CA,04/01/2022,0,0,0.19
Bridgepoint Development Capital IV London,GBR,03/27/2020,0,0,0.18
"CARLYLE EUROPE TECHNOLOGY PARTNERS V - EU, S.C.Sp. London",GBR,03/17/2022,0,0,0.1
"CHRYSCAPITAL IX, LLC Mumbai",IND,06/03/2022,0,0,0.29
"CIVC Partners Fund VI, L.P. Chicago",IL,11/04/2020,0,0,1.3
"CIVC Partners Fund VII, L.P. Chicago",IL,08/24/2023,0,0,0.1
"CRV Select Fund I, L.P. Palo Alto",CA,04/28/2021,0,0,0.43
"CRV Select Fund II, L.P. Palo Alto",CA,01/27/2022,0,0,0.33
"CRV XIX, L.P. Palo Alto",CA,01/27/2022,0,0,0.33
"STATEMENT AS OF SEPTEMBER 30, 2023 OF THE Metropolitan Tower Life Insurance Company CSC ADS Holdings, L.P. Miami",FL,07/12/2021,0,0,0.75
"Carlyle Europe Technology Partners IV, S.C.Sp London",GBR,11/29/2018,0,0,0.17
"Clearlake Capital Partners V, L.P. Los Angeles",CA,10/13/2017,0,0,0.17
"Clearlake Capital Partners VI, L.P. Los Angeles",CA,01/16/2020,0,0,0.07
"Clearlake Capital Partners VII, L.P. Santa Monica",CA,02/11/2022,0,0,0.1
"Construct Capital I, L.P. Washington",DC,01/15/2021,0,0,1.18
"Construct Capital II, L.P. Washington",DC,06/01/2022,0,0,1.67
"Cortec Group Fund VII, L.P. New York",NY,09/16/2019,0,0,0.57
